img_id;location;lat;lon;alt;loc_precision;_index;_parent_index;type_ad;public_transport;marketing_str;marketing_str_desc;prem_offer;prem_offer_desc;nr_food;Naam voedingsmiddel;brand;who_cat;UPF;Gezond leven voedingscategorie;Gezond leven voorkeursindeling;comments
1666262626210.jpg;51.2220952 4.4112588 55.9 3.9;512.220.952;44.112.588;55.9;3.9;2496;122;6;N;;;;;3;Veggie broodje;Smoskot;9;4;ND;;Vegetarisch
1666262626210.jpg;51.2220952 4.4112588 55.9 3.9;512.220.952;44.112.588;55.9;3.9;2496;122;6;N;;;;;4;Panini;Smoskot;9;4;ND;;
1666262626210.jpg;51.2220952 4.4112588 55.9 3.9;512.220.952;44.112.588;55.9;3.9;2496;122;6;N;;;;;5;Wraps;Smoskot;9;4;ND;;
1666262647906.jpg;51.2221243 4.4112904 57.5 4.033;512.221.243;44.112.904;57.5;4.033;2497;122;6;N;;;;;;Belegd broodje;;9;4;ND;;
1666262662008.jpg;51.2221418 4.4113136 56.4 3.9;512.221.418;44.113.136;56.4;3.9;2498;122;6;N;;;;;1;Wraps;;9;4;ND;;
1666262662008.jpg;51.2221418 4.4113136 56.4 3.9;512.221.418;44.113.136;56.4;3.9;2498;122;6;N;;;;;2;Belegd broodje;;9;4;ND;;
1666262662008.jpg;51.2221418 4.4113136 56.4 3.9;512.221.418;44.113.136;56.4;3.9;2498;122;6;N;;;;;3;Coca-cola;;4d;4;1;E;
1666262685383.jpg;51.2221123 4.4114221 62.9 3.9;512.221.123;44.114.221;62.9;3.9;2499;122;6;N;;;;;;Milkshake;;4b;4;10;E;
1666262699191.jpg;51.2221608 4.4114377 60.0 4.1;512.221.608;44.114.377;60;4.1;2500;122;6;N;;;;;;Ijskoffie;;5;4;13;E;
1666262850467.jpg;51.2235798 4.4114975 72.19999999999999 3.966;512.235.798;44.114.975;7.219.999.999.999.990;3.966;2501;122;7;N;;;;;1;;De prof;NA;;NA;;
1666262850467.jpg;51.2235798 4.4114975 72.19999999999999 3.966;512.235.798;44.114.975;7.219.999.999.999.990;3.966;2501;122;9;N;;;;;2;;Desperados;A;5;A;;
1666262850467.jpg;51.2235798 4.4114975 72.19999999999999 3.966;512.235.798;44.114.975;7.219.999.999.999.990;3.966;2501;122;9;N;;;;;3;;Cristal;A;5;A;;
1666262898119.jpg;51.223632 4.4115647 63.5 4.783;51.223.632;44.115.647;63.5;4.783;2502;122;7;N;;;;;1;;De prof;NA;;NA;;
1666262898119.jpg;51.223632 4.4115647 63.5 4.783;51.223.632;44.115.647;63.5;4.783;2502;122;9;N;;;;;2;;Cristal;A;5;A;;
1666262915016.jpg;51.2235205 4.4116357 62.5 3.933;512.235.205;44.116.357;62.5;3.933;2503;122;6;N;;;;;1;Espresso;De prof;4e;1;1;F;
1666262915016.jpg;51.2235205 4.4116357 62.5 3.933;512.235.205;44.116.357;62.5;3.933;2503;122;6;N;;;;;2;Thee;De prof;4e;1;1;F;
1666262915016.jpg;51.2235205 4.4116357 62.5 3.933;512.235.205;44.116.357;62.5;3.933;2503;122;6;N;;;;;3;Melk;De prof;4b;1;10;B;
1666262915016.jpg;51.2235205 4.4116357 62.5 3.933;512.235.205;44.116.357;62.5;3.933;2503;122;6;N;;;;;4;Americano;De prof;4e;1;1;F;
1666262915016.jpg;51.2235205 4.4116357 62.5 3.933;512.235.205;44.116.357;62.5;3.933;2503;122;6;N;;;;;5;Warme chocolade;De prof;4b;4;10;C;
1666262915016.jpg;51.2235205 4.4116357 62.5 3.933;512.235.205;44.116.357;62.5;3.933;2503;122;6;N;;;;;6;Latte macchiato;De prof;4b;1;10;B;
1666262915016.jpg;51.2235205 4.4116357 62.5 3.933;512.235.205;44.116.357;62.5;3.933;2503;122;6;N;;;;;7;Cappucino;De prof;4b;1;10;B;
1666262915016.jpg;51.2235205 4.4116357 62.5 3.933;512.235.205;44.116.357;62.5;3.933;2503;122;6;N;;;;;8;Speciale thee;De prof;4e;1;1;F;
1666263069857.jpg;51.2222982 4.4131696 73.19999999999999 4.066;512.222.982;44.131.696;7.319.999.999.999.990;4.066;2504;122;9;N;;;;;;;Primus;A;5;A;;
1666263103971.jpg;51.2221503 4.4133565 66.9 4.683;512.221.503;44.133.565;66.9;4.683;2505;122;9;N;;;;;1;;Primus;A;5;A;;
1666263103971.jpg;51.2221503 4.4133565 66.9 4.683;512.221.503;44.133.565;66.9;4.683;2505;122;9;N;;;;;2;;Ricard;A;5;A;;
1666263135770.jpg;51.2222995 4.4133717 71.9 4.383;512.222.995;44.133.717;71.9;4.383;2506;122;9;N;;;;;;;Ricard;A;5;A;;
1666263151574.jpg;51.2222181 4.4134244 71.4 3.916;512.222.181;44.134.244;71.4;3.916;2507;122;6;N;;;;;;Belegd broodje;;9;4;ND;;
1666263595546.jpg;51.2215605 4.4142243 69.5 4.316;512.215.605;44.142.243;69.5;4.316;2508;122;4;N;;;3;Combo deal 2 euro;1;Paprika/naturel chips;Lays;3a;4;13;E;
1666263595546.jpg;51.2215605 4.4142243 69.5 4.316;512.215.605;44.142.243;69.5;4.316;2508;122;4;N;;;3;Combo deal 2 euro;2;Max;Pepsi;4d;4;1;E;
1666263644004.jpg;51.2216698 4.4137149 60.099999999999994 4.166;512.216.698;44.137.149;60.099.999.999.999.900;4.166;2509;122;9;N;;;;;;Tripel dï¿½ï¿½ï;De koninck;A;5;A;;
1666263663369.jpg;51.221641 4.4137515 57.0 4.3;51.221.641;44.137.515;57;4.3;2510;122;9;N;;;;;1;;De koninck;A;5;A;;
1666263663369.jpg;51.221641 4.4137515 57.0 4.3;51.221.641;44.137.515;57;4.3;2510;122;9;N;;;;;2;;Duvel;A;5;A;;
1666263687602.jpg;51.2216816 4.4135719 57.699999999999996 3.9;512.216.816;44.135.719;57.699.999.999.999.900;3.9;2511;122;9;N;;;;;;;Havana club;A;5;A;;
1666263716462.jpg;51.2217111 4.4134367 58.4 3.916;512.217.111;44.134.367;58.4;3.916;2512;122;4;N;;;;;1;Zero;Red-bull;4c;4;1;E;
1666263716462.jpg;51.2217111 4.4134367 58.4 3.916;512.217.111;44.134.367;58.4;3.916;2512;122;4;N;;;;;2;Lime;Red-bull;4c;4;1;E;
1666263735268.jpg;51.2216035 4.4133724 59.4 3.9;512.216.035;44.133.724;59.4;3.9;2513;122;4;N;;;;;1;;Red-bull;4c;4;1;E;
1666263735268.jpg;51.2216035 4.4133724 59.4 3.9;512.216.035;44.133.724;59.4;3.9;2513;122;4;N;1;Ben & jerry koe;;;2;;Ben & jerryï¿;5;4;13;E;
1666263735268.jpg;51.2216035 4.4133724 59.4 3.9;512.216.035;44.133.724;59.4;3.9;2513;122;4;N;1;Ben & jerry koe;;;3;;Ben & jerryï¿;5;4;13;E;
1666263755055.jpg;51.2217217 4.4132966 55.699999999999996 4.2;512.217.217;44.132.966;55.699.999.999.999.900;4.2;2514;122;6;N;;;;;;Kebab;Antwerp kebab frituur;14;4;12;D;
1666263774328.jpg;51.2217513 4.4131867 53.599999999999994 3.9;512.217.513;44.131.867;53.599.999.999.999.900;3.9;2515;122;6;N;;;;;1;Friet;Antwerp kebab frituur;16;4;4;E;
1666263774328.jpg;51.2217513 4.4131867 53.599999999999994 3.9;512.217.513;44.131.867;53.599.999.999.999.900;3.9;2515;122;6;N;;;;;2;Burger;Antwerp kebab frituur;14;4;12;D;
1666263774328.jpg;51.2217513 4.4131867 53.599999999999994 3.9;512.217.513;44.131.867;53.599.999.999.999.900;3.9;2515;122;6;N;;;;;3;Pasta;Antwerp kebab frituur;9;4;ND;;
1666263774328.jpg;51.2217513 4.4131867 53.599999999999994 3.9;512.217.513;44.131.867;53.599.999.999.999.900;3.9;2515;122;6;N;;;;;4;Kapsalon;Antwerp kebab frituur;9;4;13;E;
1666263774328.jpg;51.2217513 4.4131867 53.599999999999994 3.9;512.217.513;44.131.867;53.599.999.999.999.900;3.9;2515;122;6;N;;;;;5;Pizza;Antwerp kebab frituur;9;4;13;E;
1666263774328.jpg;51.2217513 4.4131867 53.599999999999994 3.9;512.217.513;44.131.867;53.599.999.999.999.900;3.9;2515;122;6;N;;;;;6;Grill vlees;Antwerp kebab frituur;14;4;12;D;
1666263966035.jpg;51.2205104 4.4116713 70.8 3.9;512.205.104;44.116.713;70.8;3.9;2516;122;9;N;;;;;;;Stella artois;A;5;A;;
1666264113187.jpg;51.220241 4.4131898 57.8 3.9;51.220.241;44.131.898;57.8;3.9;2517;122;6;N;;;;;1;Coca-cola, fanta, sprite;sweet morning;4d;4;1;E;
1666264113187.jpg;51.220241 4.4131898 57.8 3.9;51.220.241;44.131.898;57.8;3.9;2517;122;6;N;;;;;2;Pizza;sweet morning;9;4;13;E;
1666264113187.jpg;51.220241 4.4131898 57.8 3.9;51.220.241;44.131.898;57.8;3.9;2517;122;6;N;;;;;3;Belegd broodje;sweet morning;9;4;ND;;
1666264113187.jpg;51.220241 4.4131898 57.8 3.9;51.220.241;44.131.898;57.8;3.9;2517;122;6;N;;;;;4;Ijscoupe;sweet morning;5;4;13;E;
1666264160888.jpg;51.2199913 4.4133476 64.4 3.9;512.199.913;44.133.476;64.4;3.9;2518;122;6;N;;;;;1;Hamburger;;14;4;12;D;
1666264160888.jpg;51.2199913 4.4133476 64.4 3.9;512.199.913;44.133.476;64.4;3.9;2518;122;6;N;;;;;2;Croissant;;2;4;13;E;
1666264160888.jpg;51.2199913 4.4133476 64.4 3.9;512.199.913;44.133.476;64.4;3.9;2518;122;6;N;;;;;3;Broodjes;;11;3;4;C;
1666264160888.jpg;51.2199913 4.4133476 64.4 3.9;512.199.913;44.133.476;64.4;3.9;2518;122;6;N;;;;;4;Taart;;2;4;13;E;
1666264160888.jpg;51.2199913 4.4133476 64.4 3.9;512.199.913;44.133.476;64.4;3.9;2518;122;6;N;;;;;5;Donut;;2;4;13;E;
1666264160888.jpg;51.2199913 4.4133476 64.4 3.9;512.199.913;44.133.476;64.4;3.9;2518;122;6;N;;;;;6;Koffie;;4e;1;1;F;
1666264270819.jpg;51.2199775 4.4147869 54.9 3.666;512.199.775;44.147.869;54.9;3.666;2519;122;9;N;;;;;;;Primus;A;5;A;;
1666264297910.jpg;51.2199498 4.4148681 53.4 3.9;512.199.498;44.148.681;53.4;3.9;2520;122;6;N;;;;;1;Filet pur;;13;1;12;D;
1666264297910.jpg;51.2199498 4.4148681 53.4 3.9;512.199.498;44.148.681;53.4;3.9;2520;122;6;N;;;;;2;Lamskroon;;13;1;12;D;
1666264297910.jpg;51.2199498 4.4148681 53.4 3.9;512.199.498;44.148.681;53.4;3.9;2520;122;6;N;;;;;3;Rib-eye;;13;1;12;D;
1666264297910.jpg;51.2199498 4.4148681 53.4 3.9;512.199.498;44.148.681;53.4;3.9;2520;122;6;N;;;;;4;Konijn;;13;1;12;D;
1666264297910.jpg;51.2199498 4.4148681 53.4 3.9;512.199.498;44.148.681;53.4;3.9;2520;122;6;N;;;;;5;Kabeljauwhaastje;;13;1;12;D;
1666264297910.jpg;51.2199498 4.4148681 53.4 3.9;512.199.498;44.148.681;53.4;3.9;2520;122;6;N;;;;;6;Pasta met groene asperges, gamba;;9;4;ND;;
1666264297910.jpg;51.2199498 4.4148681 53.4 3.9;512.199.498;44.148.681;53.4;3.9;2520;122;6;N;;;;;7;Wok scampi;;ND;;ND;;
1666264297910.jpg;51.2199498 4.4148681 53.4 3.9;512.199.498;44.148.681;53.4;3.9;2520;122;6;N;;;;;8;Gambaï¿½;;13;1;11;B;
1666264297910.jpg;51.2199498 4.4148681 53.4 3.9;512.199.498;44.148.681;53.4;3.9;2520;122;9;N;;;;;9;;Brugge tripel;A;5;A;;
1666264383367.jpg;51.2196321 4.4157375 56.0 3.6;512.196.321;44.157.375;56;3.6;2521;122;6;N;;;8;Gekke dinsdag & zaterdag;;Pizza;Dominos;9;4;13;E;
1666264437505.jpg;51.2197251 4.4153762 59.199999999999996 3.9;512.197.251;44.153.762;59.199.999.999.999.900;3.9;2522;122;6;N;;;;;1;Aziatische voeding;Tasty thai;NA;;NA;;
1666264437505.jpg;51.2197251 4.4153762 59.199999999999996 3.9;512.197.251;44.153.762;59.199.999.999.999.900;3.9;2522;122;6;N;;;;;2;Coca-cola;;4d;4;1;E;
1666264437505.jpg;51.2197251 4.4153762 59.199999999999996 3.9;512.197.251;44.153.762;59.199.999.999.999.900;3.9;2522;122;7;N;;;;;3;;Deliveroo;NA;;NA;;
1666264528766.jpg;51.2197471 4.4145684 76.4 3.9;512.197.471;44.145.684;76.4;3.9;2523;122;6;N;8b;Studentenkorting;;;1;Burrito large;Senor taco;ND;;ND;;
1666264528766.jpg;51.2197471 4.4145684 76.4 3.9;512.197.471;44.145.684;76.4;3.9;2523;122;7;N;;;;;2;;Deliveroo;NA;;NA;;
1666264581307.jpg;51.2197023 4.4141154 59.3 3.9;512.197.023;44.141.154;59.3;3.9;2524;122;4;N;;;;;3;Brood;Okay;11;3;4;C;
1666264606752.jpg;51.2196316 4.4139779 60.4 3.766;512.196.316;44.139.779;60.4;3.766;2525;122;4;N;;;;;;Winkelgang supermarkt;Okay;NA;;NA;;Twijfel
1666264638995.jpg;51.2195622 4.4138948 67.4 3.9;512.195.622;44.138.948;67.4;3.9;2526;122;4;N;;;;;1;Groenten;Okay;15;1;2;A;
1666264638995.jpg;51.2195622 4.4138948 67.4 3.9;512.195.622;44.138.948;67.4;3.9;2526;122;4;N;;;;;2;Fruit;Okay;15;1;3;A;
1666264945288.jpg;51.2204304 4.4099041 67.4 4.533;512.204.304;44.099.041;67.4;4.533;2527;122;9;N;;;;;;;Duvel;A;5;A;;
1666264993161.jpg;51.2206066 4.4100661 61.9 3.9;512.206.066;44.100.661;61.9;3.9;2528;122;9;N;;;;;;;Duvel;A;5;A;;
1666265051602.jpg;51.2204605 4.4108371 62.5 4.183;512.204.605;44.108.371;62.5;4.183;2529;122;4;N;;;;;1;;Koffie;4e;1;1;E;
1666265051602.jpg;51.2204605 4.4108371 62.5 4.183;512.204.605;44.108.371;62.5;4.183;2529;122;4;N;;;;;2;;Monster;4c;4;1;E;
1666265051602.jpg;51.2204605 4.4108371 62.5 4.183;512.204.605;44.108.371;62.5;4.183;2529;122;4;N;;;;;3;;Red-bull;4c;4;1;E;
1666265051602.jpg;51.2204605 4.4108371 62.5 4.183;512.204.605;44.108.371;62.5;4.183;2529;122;4;N;;;;;4;Boter;;10;2;7;D;
1666265051602.jpg;51.2204605 4.4108371 62.5 4.183;512.204.605;44.108.371;62.5;4.183;2529;122;4;N;;;;;5;Wafel;;2;4;13;E;
1666265051602.jpg;51.2204605 4.4108371 62.5 4.183;512.204.605;44.108.371;62.5;4.183;2529;122;4;N;;;;;6;Paprika  ;Lays;3a;4;13;E;
1666265051602.jpg;51.2204605 4.4108371 62.5 4.183;512.204.605;44.108.371;62.5;4.183;2529;122;4;N;;;;;7;Solero;Ola;5;4;13;E;
1666265051602.jpg;51.2204605 4.4108371 62.5 4.183;512.204.605;44.108.371;62.5;4.183;2529;122;4;N;;;;;8;Raket rocket;Ola;5;4;13;E;
1666265051602.jpg;51.2204605 4.4108371 62.5 4.183;512.204.605;44.108.371;62.5;4.183;2529;122;4;N;;;;;9;Cornetto;Ola;5;4;13;E;
1666265051602.jpg;51.2204605 4.4108371 62.5 4.183;512.204.605;44.108.371;62.5;4.183;2529;122;4;N;;;;;10;Magnum;Ola;5;4;13;E;
1666265051602.jpg;51.2204605 4.4108371 62.5 4.183;512.204.605;44.108.371;62.5;4.183;2529;122;4;N;;;;;11;Volle melk;Everyday;4b;1;10;B;
1666265051602.jpg;51.2204605 4.4108371 62.5 4.183;512.204.605;44.108.371;62.5;4.183;2529;122;8;N;;;;;12;;Kleenex;NA;;NA;;
1666265051602.jpg;51.2204605 4.4108371 62.5 4.183;512.204.605;44.108.371;62.5;4.183;2529;122;8;N;;;;;13;;Mr. Proper;NA;;NA;;
1666265066628.jpg;51.2205354 4.4109206 57.8 3.783;512.205.354;44.109.206;57.8;3.783;2530;122;4;N;;;;;1;;Ola;5;4;13;E;
1666265066628.jpg;51.2205354 4.4109206 57.8 3.783;512.205.354;44.109.206;57.8;3.783;2530;122;9;N;;;;;2;;Jupiler;A;5;A;;
1666265066628.jpg;51.2205354 4.4109206 57.8 3.783;512.205.354;44.109.206;57.8;3.783;2530;122;4;N;;;;;3;;Coca-cola, fanta, sprite;4d;4;1;E;
1666265101369.jpg;51.2204547 4.4109023 55.099999999999994 4.25;512.204.547;44.109.023;55.099.999.999.999.900;4.25;2531;122;9;N;;;;;;;Stella artois;A;5;A;;
1666266546910.jpg;51.2247953 4.4139097 50.3 4.016;512.247.953;44.139.097;50.3;4.016;2532;122;9;N;;;;;1;;Duvel;A;5;A;;
1666266546910.jpg;51.2247953 4.4139097 50.3 4.016;512.247.953;44.139.097;50.3;4.016;2532;122;9;N;;;;;2;;La chouffe;A;5;A;;
1666266559165.jpg;51.2248547 4.4139174 49.3 3.9;512.248.547;44.139.174;49.3;3.9;2533;122;9;N;;;;;1;;Duvel;A;5;A;;
1666266559165.jpg;51.2248547 4.4139174 49.3 3.9;512.248.547;44.139.174;49.3;3.9;2533;122;9;N;;;;;2;;La cornet;A;5;A;;
1666266594787.jpg;51.224641 4.4141257 72.5 3.9;51.224.641;44.141.257;72.5;3.9;2534;122;7;N;;;;;1;;Chilliï¿;NA;;NA;;
1666266594787.jpg;51.224641 4.4141257 72.5 3.9;51.224.641;44.141.257;72.5;3.9;2534;122;9;N;;;;;2;;Jupiler;A;5;A;;
1666266684731.jpg;51.2246469 4.4158282 52.3 3.9;512.246.469;44.158.282;52.3;3.9;2535;122;9;N;;;;;;;Jupiler;A;5;A;;
1666266719633.jpg;51.2246666 4.4159182 53.8 3.95;512.246.666;44.159.182;53.8;3.95;2536;122;9;N;;;;;;;Stella artois;A;5;A;;
1666266778213.jpg;51.2244976 4.4158351 64.5 3.716;512.244.976;44.158.351;64.5;3.716;2537;122;9;N;;;;;;;Carlsberg;A;5;A;;
1666266821080.jpg;51.2246375 4.4164019 63.8 3.9;512.246.375;44.164.019;63.8;3.9;2538;122;9;N;;;;;;;Jupiler;A;5;A;;
1666266850280.jpg;51.2245503 4.4166959 52.099999999999994 4.033;512.245.503;44.166.959;52.099.999.999.999.900;4.033;2539;122;6;N;;;;;1;Grill kip;;14;3;12;B;
1666266850280.jpg;51.2245503 4.4166959 52.099999999999994 4.033;512.245.503;44.166.959;52.099.999.999.999.900;4.033;2539;122;6;N;;;;;2;Grill lam;;14;3;12;D;
1666266850280.jpg;51.2245503 4.4166959 52.099999999999994 4.033;512.245.503;44.166.959;52.099.999.999.999.900;4.033;2539;122;6;N;;;;;3;Baguette;;9;4;ND;;
1666266850280.jpg;51.2245503 4.4166959 52.099999999999994 4.033;512.245.503;44.166.959;52.099.999.999.999.900;4.033;2539;122;6;N;;;;;4;Kunefe;;2;4;13;E;
1666266868394.jpg;51.2246687 4.4167724 53.3 3.9;512.246.687;44.167.724;53.3;3.9;2540;122;6;N;;;;;1;Grill vlees;;14;4;12;D;
1666266868394.jpg;51.2246687 4.4167724 53.3 3.9;512.246.687;44.167.724;53.3;3.9;2540;122;6;N;;;;;2;Pizza;;9;4;13;E;
1666266868394.jpg;51.2246687 4.4167724 53.3 3.9;512.246.687;44.167.724;53.3;3.9;2540;122;6;N;;;;;3;Soep;;16;1;2;A;
1666266881186.jpg;51.2247636 4.4168312 59.5 3.9;512.247.636;44.168.312;59.5;3.9;2541;122;6;N;;;;;1;Grill vlees;Bodrum palace;14;4;12;D;
1666266881186.jpg;51.2247636 4.4168312 59.5 3.9;512.247.636;44.168.312;59.5;3.9;2541;122;6;N;;;;;2;Sap;Bodrum palace;4a;1;3;C;
1666266908689.jpg;51.2247104 4.4169829 66.8 4.25;512.247.104;44.169.829;66.8;4.25;2542;122;6;N;;;;;1;Kunefe;;2;4;13;E;
1666266908689.jpg;51.2247104 4.4169829 66.8 4.25;512.247.104;44.169.829;66.8;4.25;2542;122;6;N;;;;;2;Tiramisu;;1;4;13;E;
1666266908689.jpg;51.2247104 4.4169829 66.8 4.25;512.247.104;44.169.829;66.8;4.25;2542;122;6;N;;;;;3;Fruit;;15;1;3;A;
1666266908689.jpg;51.2247104 4.4169829 66.8 4.25;512.247.104;44.169.829;66.8;4.25;2542;122;6;N;;;;;4;Sap;Bodrum palace;4a;1;3;C;
1666267000976.jpg;51.2249485 4.4170658 57.699999999999996 4.25;512.249.485;44.170.658;57.699.999.999.999.900;4.25;2543;122;6;N;;;;;;Macchiato;Elif ;4b;4;10;E;
1666267017011.jpg;51.2249113 4.4171002 59.9 4.9;512.249.113;44.171.002;59.9;4.9;2544;122;6;N;;;;;1;Sap;Elif ;4a;1;3;C;
1666267017011.jpg;51.2249113 4.4171002 59.9 4.9;512.249.113;44.171.002;59.9;4.9;2544;122;6;N;;;;;2;Koffie;Elif ;4e;1;1;F;
1666267017011.jpg;51.2249113 4.4171002 59.9 4.9;512.249.113;44.171.002;59.9;4.9;2544;122;6;N;;;;;3;Belegd broodje;Elif ;9;4;ND;;
1666267017011.jpg;51.2249113 4.4171002 59.9 4.9;512.249.113;44.171.002;59.9;4.9;2544;122;6;N;;;;;4;Turkse pizza;Elif ;9;4;13;E;
1666267034330.jpg;51.2249068 4.4172587 62.3 4.366;512.249.068;44.172.587;62.3;4.366;2545;122;6;N;;;;;;Taart;Elif ;2;4;13;E;
1666267068998.jpg;51.2252761 4.4168934 64.1 4.7;512.252.761;44.168.934;64.1;4.7;2546;122;6;N;;;;;1;Grill vlees;Snack omar;14;4;12;D;
1666267068998.jpg;51.2252761 4.4168934 64.1 4.7;512.252.761;44.168.934;64.1;4.7;2546;122;6;N;;;;;2;Hamburger;Snack omar;14;4;12;D;
1666267114701.jpg;51.2255652 4.4166209 54.099999999999994 4.616;512.255.652;44.166.209;54.099.999.999.999.900;4.616;2547;122;6;N;;;;;;Orientaalse maaltijden;;9;4;ND;;
1666270206994.jpg;51.225333 4.4169824 42.5 3.933;51.225.333;44.169.824;42.5;3.933;2548;123;1;Y;;;;;;Sweet & salty;Popworks;3a;4;13;E;
1666270221601.jpg;51.2252487 4.4170146 44.699999999999996 3.9;512.252.487;44.170.146;44.699.999.999.999.900;3.9;2549;123;1;Y;;;;;;Sweet & salty;Popworks;3a;4;13;E;
1666270245987.jpg;51.2252258 4.4171107 54.699999999999996 3.9;512.252.258;44.171.107;54.699.999.999.999.900;3.9;2550;123;1;Y;11;Het ruikt naar familie;;;;;Douwe egberts;4e;1;1;F;
1666270281449.jpg;51.2249255 4.4171115 57.9 3.816;512.249.255;44.171.115;57.9;3.816;2551;123;1;Y;11;Het ruikt naar sorry zeggen;;;;;Douwe egberts;4e;1;1;F;
1666270360278.jpg;51.2255293 4.416999 53.4 3.766;512.255.293;4.416.999;53.4;3.766;2552;123;1;Y;11;Het ruikt naar grote projecten;;;;;Douwe egberts;4e;1;1;F;
1666270451058.jpg;51.2261776 4.4177877 49.8 3.75;512.261.776;44.177.877;49.8;3.75;2553;123;9;N;;;;;;;Jupiler;A;5;A;;
1666270486487.jpg;51.2263166 4.4180703 47.599999999999994 3.95;512.263.166;44.180.703;47.599.999.999.999.900;3.95;2554;123;9;N;;;;;;;Jupiler;A;5;A;;
1666270519255.jpg;51.2260704 4.4182555 57.0 3.9;512.260.704;44.182.555;57;3.9;2555;123;9;N;;;;;1;;Duvel;A;5;A;;
1666270519255.jpg;51.2260704 4.4182555 57.0 3.9;512.260.704;44.182.555;57;3.9;2555;123;9;N;;;;;2;;De koninck;A;5;A;;
1666270561176.jpg;51.2256846 4.4183032 63.599999999999994 3.9;512.256.846;44.183.032;63.599.999.999.999.900;3.9;2556;123;9;N;;;;;1;;Brugal;A;5;A;;
1666270561176.jpg;51.2256846 4.4183032 63.599999999999994 3.9;512.256.846;44.183.032;63.599.999.999.999.900;3.9;2556;123;9;N;;;;;2;;Silver patron;A;5;A;;
1666270561176.jpg;51.2256846 4.4183032 63.599999999999994 3.9;512.256.846;44.183.032;63.599.999.999.999.900;3.9;2556;123;9;N;;;;;3;;Remy martin;A;5;A;;
1666270561176.jpg;51.2256846 4.4183032 63.599999999999994 3.9;512.256.846;44.183.032;63.599.999.999.999.900;3.9;2556;123;9;N;;;;;4;;Hennessy;A;5;A;;
1666270561176.jpg;51.2256846 4.4183032 63.599999999999994 3.9;512.256.846;44.183.032;63.599.999.999.999.900;3.9;2556;123;9;N;;;;;5;;Blue label;A;5;A;;
1666270600292.jpg;51.2254269 4.4185628 53.5 3.9;512.254.269;44.185.628;53.5;3.9;2557;123;9;N;;;;;;;Jupiler;A;5;A;;
1666270621272.jpg;51.2252701 4.4185876 56.9 3.9;512.252.701;44.185.876;56.9;3.9;2558;123;9;N;;;;;1;;Stella artois;A;5;A;;
1666270621272.jpg;51.2252701 4.4185876 56.9 3.9;512.252.701;44.185.876;56.9;3.9;2558;123;9;N;;;;;2;;De koninck;A;5;A;;
1666270639031.jpg;51.2252319 4.4185356 57.699999999999996 3.9;512.252.319;44.185.356;57.699.999.999.999.900;3.9;2559;123;6;N;;;;;;Surinaamse voeding;Soul & food;ND;;ND;;
1666270678289.jpg;51.2250021 4.4187099 61.0 4.0;512.250.021;44.187.099;61;4;2560;123;6;N;;;;;;Curries;Snow wok;ND;;ND;;
1666270701835.jpg;51.2249347 4.4187483 59.699999999999996 4.133;512.249.347;44.187.483;59.699.999.999.999.900;4.133;2561;123;6;N;;;;;;wok gerechten;Snow wok;ND;;ND;;
1666270713804.jpg;51.2248923 4.4186859 60.3 3.95;512.248.923;44.186.859;60.3;3.95;2562;123;6;N;;;;;;Pizza;Apetito;9;4;13;E;
1666270900835.jpg;51.2249784 4.4190345 61.5 4.783;512.249.784;44.190.345;61.5;4.783;2563;123;4;N;;;;;1;Rundsvlees;;13;1;12;D;
1666270900835.jpg;51.2249784 4.4190345 61.5 4.783;512.249.784;44.190.345;61.5;4.783;2563;123;4;N;;;;;2;Kip;;13;1;12;B;
1666270916245.jpg;51.2248009 4.4190032 61.3 3.816;512.248.009;44.190.032;61.3;3.816;2564;123;4;N;;;;;;Biefstuk;;13;1;12;D;
1666270946843.jpg;51.2247321 4.4192733 58.8 4.383;512.247.321;44.192.733;58.8;4.383;2565;123;4;N;;;;;1;Biefstuk;;13;1;12;D;
1666270946843.jpg;51.2247321 4.4192733 58.8 4.383;512.247.321;44.192.733;58.8;4.383;2565;123;4;N;;;;;2;Vleesspies;;13;1;12;D;
1666271020305.jpg;51.2246171 4.4197755 51.5 4.933;512.246.171;44.197.755;51.5;4.933;2566;123;6;N;;;;;1;Doner;Patos bakkerij;14;4;12;D;
1666271020305.jpg;51.2246171 4.4197755 51.5 4.933;512.246.171;44.197.755;51.5;4.933;2566;123;6;N;;;;;2;Koekjes;Patos bakkerij;2;4;13;E;
1666271020305.jpg;51.2246171 4.4197755 51.5 4.933;512.246.171;44.197.755;51.5;4.933;2566;123;6;N;;;;;3;Brood;Patos bakkerij;11;3;4;C;
1666271020305.jpg;51.2246171 4.4197755 51.5 4.933;512.246.171;44.197.755;51.5;4.933;2566;123;6;N;;;;;4;Belegd broodje;Patos bakkerij;9;4;ND;;
1666271020305.jpg;51.2246171 4.4197755 51.5 4.933;512.246.171;44.197.755;51.5;4.933;2566;123;6;N;;;;;5;Gebak;Patos bakkerij;2;4;13;E;
1666271034622.jpg;51.2246574 4.419791 49.8 3.9;512.246.574;4.419.791;49.8;3.9;2567;123;6;N;;;;;1;Doner;Patos bakkerij;14;4;12;D;
1666271034622.jpg;51.2246574 4.419791 49.8 3.9;512.246.574;4.419.791;49.8;3.9;2567;123;6;N;;;;;2;Koekjes;Patos bakkerij;2;4;13;E;
